#,year,month,category,is_korean,paid_amount
1475,2018,5,기타레저,0,17986
1476,2018,5,문화서비스,0,1195309
1477,2018,5,식음료,0,54067960
1478,2018,6,호텔,0,110457500
1479,2018,6,콘도,0,7887333
1480,2018,6,캠핑장/펜션,0,49241
1481,2018,6,기타숙박,0,32026810
1482,2018,6,여행업,0,863711
1483,2018,6,육상운송,0,1803692
1484,2018,6,수상운송,0,59400
1485,2018,6,항공운송,0,1738046
1486,2018,6,렌터카,0,847249
1487,2018,6,면세점,0,65766316
1488,2018,6,관광기념품,0,6813422
1489,2018,6,레저용품쇼핑,0,6783834
1490,2018,6,대형쇼핑몰,0,93030126
1491,2018,6,카지노,0,30034546
1492,2018,6,관광유원시설,0,400154
1493,2018,6,골프장,0,1473636
1494,2018,6,스키장,0,0
1495,2018,6,기타레저,0,24722
1496,2018,6,문화서비스,0,1026992
1497,2018,6,식음료,0,53150570
1498,2018,7,호텔,0,109372570
1499,2018,7,콘도,0,6765187
1500,2018,7,캠핑장/펜션,0,75880
1501,2018,7,기타숙박,0,34062071
1502,2018,7,여행업,0,892413
1503,2018,7,육상운송,0,1848526
1504,2018,7,수상운송,0,86185
1505,2018,7,항공운송,0,1584869
1506,2018,7,렌터카,0,823127
1507,2018,7,면세점,0,59623390
1508,2018,7,관광기념품,0,6379537
1509,2018,7,레저용품쇼핑,0,5651868
1510,2018,7,대형쇼핑몰,0,91337245
1511,2018,7,카지노,0,30968115
1512,2018,7,관광유원시설,0,577571
1513,2018,7,골프장,0,1004162
1514,2018,7,스키장,0,0
1515,2018,7,기타레저,0,34198
1516,2018,7,문화서비스,0,1260394
1517,2018,7,식음료,0,52122177
1518,2018,8,호텔,0,107783353
1519,2018,8,콘도,0,11966111
1520,2018,8,캠핑장/펜션,0,69229
1521,2018,8,기타숙박,0,36818239
1522,2018,8,여행업,0,1008153
1523,2018,8,육상운송,0,1856828
1524,2018,8,수상운송,0,74576
1525,2018,8,항공운송,0,1672320
1526,2018,8,렌터카,0,646032
1527,2018,8,면세점,0,60077997
1528,2018,8,관광기념품,0,6545884
1529,2018,8,레저용품쇼핑,0,5697989
1530,2018,8,대형쇼핑몰,0,101542843
1531,2018,8,카지노,0,34503555
1532,2018,8,관광유원시설,0,534154
1533,2018,8,골프장,0,865995
1534,2018,8,스키장,0,420
1535,2018,8,기타레저,0,26260
1536,2018,8,문화서비스,0,1085387
1537,2018,8,식음료,0,53046153
1538,2018,9,호텔,0,107716707
1539,2018,9,콘도,0,9314354
1540,2018,9,캠핑장/펜션,0,58382
1541,2018,9,기타숙박,0,34703759
1542,2018,9,여행업,0,727054
1543,2018,9,육상운송,0,1795798
1544,2018,9,수상운송,0,74307
1545,2018,9,항공운송,0,2018460
1546,2018,9,렌터카,0,695664
1547,2018,9,면세점,0,63015915
1548,2018,9,관광기념품,0,6413040
1549,2018,9,레저용품쇼핑,0,6807887
1550,2018,9,대형쇼핑몰,0,117261886
1551,2018,9,카지노,0,31639684
1552,2018,9,관광유원시설,0,401103
1553,2018,9,골프장,0,1191556
1554,2018,9,스키장,0,0
1555,2018,9,기타레저,0,18302
1556,2018,9,문화서비스,0,749065
1557,2018,9,식음료,0,58049498
1558,2018,10,호텔,0,131785403
1559,2018,10,콘도,0,5216052
1560,2018,10,캠핑장/펜션,0,67863
1561,2018,10,기타숙박,0,41556566
1562,2018,10,여행업,0,1547500
1563,2018,10,육상운송,0,2254798
1564,2018,10,수상운송,0,71728
1565,2018,10,항공운송,0,1847688
1566,2018,10,렌터카,0,924483
1567,2018,10,면세점,0,65826659
1568,2018,10,관광기념품,0,10376039
1569,2018,10,레저용품쇼핑,0,7791218
1570,2018,10,대형쇼핑몰,0,125849966
1571,2018,10,카지노,0,28528245
1572,2018,10,관광유원시설,0,436958
1573,2018,10,골프장,0,1477451
1574,2018,10,스키장,0,0
1575,2018,10,기타레저,0,24293
1576,2018,10,문화서비스,0,925783
1577,2018,10,식음료,0,64074903
1578,2018,11,호텔,0,123269807
1579,2018,11,콘도,0,7644064
1580,2018,11,캠핑장/펜션,0,24588
1581,2018,11,기타숙박,0,35258733
1582,2018,11,여행업,0,1053747
1583,2018,11,육상운송,0,1703643
1584,2018,11,수상운송,0,39695
1585,2018,11,항공운송,0,1765548
1586,2018,11,렌터카,0,645094
1587,2018,11,면세점,0,77221161
1588,2018,11,관광기념품,0,10487543
1589,2018,11,레저용품쇼핑,0,7473348
1590,2018,11,대형쇼핑몰,0,104178669
1591,2018,11,카지노,0,30974148
1592,2018,11,관광유원시설,0,248523
1593,2018,11,골프장,0,738399
1594,2018,11,스키장,0,0
1595,2018,11,기타레저,0,17220
1596,2018,11,문화서비스,0,628764
1597,2018,11,식음료,0,56329150
1598,2018,12,호텔,0,112028132
1599,2018,12,콘도,0,10737341
1600,2018,12,캠핑장/펜션,0,23553
1601,2018,12,기타숙박,0,35197358
1602,2018,12,여행업,0,705085
1603,2018,12,육상운송,0,1507938
1604,2018,12,수상운송,0,22938
1605,2018,12,항공운송,0,1801803
1606,2018,12,렌터카,0,739251
1607,2018,12,면세점,0,79053756
1608,2018,12,관광기념품,0,9829443
1609,2018,12,레저용품쇼핑,0,8167390
1610,2018,12,대형쇼핑몰,0,135046351
1611,2018,12,카지노,0,32456349
1612,2018,12,관광유원시설,0,385249
1613,2018,12,골프장,0,314468
1614,2018,12,스키장,0,22986
1615,2018,12,기타레저,0,18890
1616,2018,12,문화서비스,0,748103
1617,2018,12,식음료,0,57404433
1618,2019,1,호텔,0,88639573
1619,2019,1,콘도,0,1888031
1620,2019,1,캠핑장/펜션,0,18149
1621,2019,1,기타숙박,0,26153552
1622,2019,1,여행업,0,691868
1623,2019,1,육상운송,0,1202131
1624,2019,1,수상운송,0,18413
1625,2019,1,항공운송,0,1521092
1626,2019,1,렌터카,0,500667
1627,2019,1,면세점,0,58313766
1628,2019,1,관광기념품,0,8034797
1629,2019,1,레저용품쇼핑,0,5289030
1630,2019,1,대형쇼핑몰,0,81295390
1631,2019,1,카지노,0,34982045
1632,2019,1,관광유원시설,0,217096
1633,2019,1,골프장,0,231933
1634,2019,1,스키장,0,32000
1635,2019,1,기타레저,0,15940
1636,2019,1,문화서비스,0,479509
1637,2019,1,식음료,0,42598947
1638,2019,2,호텔,0,86161627
1639,2019,2,콘도,0,4380226
1640,2019,2,캠핑장/펜션,0,22356
1641,2019,2,기타숙박,0,25470302
1642,2019,2,여행업,0,556700
1643,2019,2,육상운송,0,1095086
1644,2019,2,수상운송,0,29774
1645,2019,2,항공운송,0,1001737
1646,2019,2,렌터카,0,481877
1647,2019,2,면세점,0,56449199
1648,2019,2,관광기념품,0,9935004
1649,2019,2,레저용품쇼핑,0,4972454
1650,2019,2,대형쇼핑몰,0,76298380
1651,2019,2,카지노,0,29194905
1652,2019,2,관광유원시설,0,304712
1653,2019,2,골프장,0,251511
1654,2019,2,스키장,0,31236
1655,2019,2,기타레저,0,16671
1656,2019,2,문화서비스,0,487299
1657,2019,2,식음료,0,40371143
1658,2019,3,호텔,0,108856628
1659,2019,3,콘도,0,2967077
1660,2019,3,캠핑장/펜션,0,12613
1661,2019,3,기타숙박,0,33306753
1662,2019,3,여행업,0,764319
1663,2019,3,육상운송,0,1596655
1664,2019,3,수상운송,0,25509
1665,2019,3,항공운송,0,1288882
1666,2019,3,렌터카,0,671374
1667,2019,3,면세점,0,65290838
1668,2019,3,관광기념품,0,10561005
1669,2019,3,레저용품쇼핑,0,5792446
1670,2019,3,대형쇼핑몰,0,93017580
1671,2019,3,카지노,0,33828305
1672,2019,3,관광유원시설,0,312620
1673,2019,3,골프장,0,643267
1674,2019,3,스키장,0,2662
1675,2019,3,기타레저,0,14810
1676,2019,3,문화서비스,0,799461
1677,2019,3,식음료,0,52812728
1678,2019,4,호텔,0,128287827
1679,2019,4,콘도,0,3540436
1680,2019,4,캠핑장/펜션,0,48598
1681,2019,4,기타숙박,0,38861433
1682,2019,4,여행업,0,1226703
1683,2019,4,육상운송,0,2052137
1684,2019,4,수상운송,0,55928
1685,2019,4,항공운송,0,1451625
1686,2019,4,렌터카,0,924060
1687,2019,4,면세점,0,78893914
1688,2019,4,관광기념품,0,12261756
1689,2019,4,레저용품쇼핑,0,7009589
1690,2019,4,대형쇼핑몰,0,106494822
1691,2019,4,카지노,0,31107076
1692,2019,4,관광유원시설,0,507725
1693,2019,4,골프장,0,1055934
1694,2019,4,스키장,0,25
1695,2019,4,기타레저,0,11492
1696,2019,4,문화서비스,0,1232599
1697,2019,4,식음료,0,60376473
1698,2019,5,호텔,0,125492362
1699,2019,5,콘도,0,2637544
1700,2019,5,캠핑장/펜션,0,47603
1701,2019,5,기타숙박,0,37645963
1702,2019,5,여행업,0,853356
1703,2019,5,육상운송,0,2010764
1704,2019,5,수상운송,0,80527
1705,2019,5,항공운송,0,1716899
1706,2019,5,렌터카,0,917220
1707,2019,5,면세점,0,92564102
1708,2019,5,관광기념품,0,10043367
1709,2019,5,레저용품쇼핑,0,6806187
1710,2019,5,대형쇼핑몰,0,116236549
1711,2019,5,카지노,0,33324767
1712,2019,5,관광유원시설,0,574681
1713,2019,5,골프장,0,1298863
1714,2019,5,스키장,0,25
1715,2019,5,기타레저,0,22790
1716,2019,5,문화서비스,0,836124
1717,2019,5,식음료,0,63486599
1718,2019,6,호텔,0,125374923
1719,2019,6,콘도,0,3927282
1720,2019,6,캠핑장/펜션,0,64714
1721,2019,6,기타숙박,0,37492211
1722,2019,6,여행업,0,844924
1723,2019,6,육상운송,0,1919690
1724,2019,6,수상운송,0,89547
1725,2019,6,항공운송,0,1646127
1726,2019,6,렌터카,0,943139
1727,2019,6,면세점,0,86474863
1728,2019,6,관광기념품,0,9956675
1729,2019,6,레저용품쇼핑,0,5883649
1730,2019,6,대형쇼핑몰,0,96717443
1731,2019,6,카지노,0,34050526
1732,2019,6,관광유원시설,0,572528
1733,2019,6,골프장,0,1320213
1734,2019,6,스키장,0,0
1735,2019,6,기타레저,0,22334
1736,2019,6,문화서비스,0,1040782
1737,2019,6,식음료,0,63249570
1738,2019,7,호텔,0,119944385
1739,2019,7,콘도,0,6645084
1740,2019,7,캠핑장/펜션,0,55378
1741,2019,7,기타숙박,0,39455755
1742,2019,7,여행업,0,877072
1743,2019,7,육상운송,0,2250136
1744,2019,7,수상운송,0,78786
1745,2019,7,항공운송,0,1610013
1746,2019,7,렌터카,0,1011355
1747,2019,7,면세점,0,72997232
1748,2019,7,관광기념품,0,9533473
1749,2019,7,레저용품쇼핑,0,6292030
1750,2019,7,대형쇼핑몰,0,89637862
1751,2019,7,카지노,0,34546471
1752,2019,7,관광유원시설,0,799453
1753,2019,7,골프장,0,918807
1754,2019,7,스키장,0,100
1755,2019,7,기타레저,0,23710
1756,2019,7,문화서비스,0,1298078
1757,2019,7,식음료,0,62234610
1758,2019,8,호텔,0,129679333
1759,2019,8,콘도,0,7767608
1760,2019,8,캠핑장/펜션,0,49956
1761,2019,8,기타숙박,0,43706795
1762,2019,8,여행업,0,816081
1763,2019,8,육상운송,0,2176285
1764,2019,8,수상운송,0,110964
1765,2019,8,항공운송,0,1727609
1766,2019,8,렌터카,0,922253
1767,2019,8,면세점,0,80156742
1768,2019,8,관광기념품,0,10079971
1769,2019,8,레저용품쇼핑,0,6168587
1770,2019,8,대형쇼핑몰,0,108099692
1771,2019,8,카지노,0,35768820
1772,2019,8,관광유원시설,0,652992
1773,2019,8,골프장,0,994309
1774,2019,8,스키장,0,0
1775,2019,8,기타레저,0,36098
1776,2019,8,문화서비스,0,1094768
1777,2019,8,식음료,0,61666813
1778,2019,9,호텔,0,129628658
1779,2019,9,콘도,0,4818259
1780,2019,9,캠핑장/펜션,0,39652
1781,2019,9,기타숙박,0,37572166
1782,2019,9,여행업,0,782695
1783,2019,9,육상운송,0,1945355
1784,2019,9,수상운송,0,53137
1785,2019,9,항공운송,0,1665874
1786,2019,9,렌터카,0,847171
1787,2019,9,면세점,0,74622614
1788,2019,9,관광기념품,0,9623404
1789,2019,9,레저용품쇼핑,0,6025690
1790,2019,9,대형쇼핑몰,0,93597813
1791,2019,9,카지노,0,35877936
1792,2019,9,관광유원시설,0,365194
1793,2019,9,골프장,0,908674
1794,2019,9,스키장,0,0
1795,2019,9,기타레저,0,27844
1796,2019,9,문화서비스,0,927411
1797,2019,9,식음료,0,60023328
1798,2019,10,호텔,0,145442132
1799,2019,10,콘도,0,5584434
1800,2019,10,캠핑장/펜션,0,51852
1801,2019,10,기타숙박,0,46052932
1802,2019,10,여행업,0,711838
1803,2019,10,육상운송,0,2524548
1804,2019,10,수상운송,0,92515
1805,2019,10,항공운송,0,1816096
1806,2019,10,렌터카,0,1005581
1807,2019,10,면세점,0,93336686
1808,2019,10,관광기념품,0,12622003
1809,2019,10,레저용품쇼핑,0,7415517
1810,2019,10,대형쇼핑몰,0,121928092
1811,2019,10,카지노,0,30939497
1812,2019,10,관광유원시설,0,555365
1813,2019,10,골프장,0,1444748
1814,2019,10,스키장,0,0
1815,2019,10,기타레저,0,21834
1816,2019,10,문화서비스,0,1463278
1817,2019,10,식음료,0,74748439
1818,2019,11,호텔,0,128239109
1819,2019,11,콘도,0,5784596
1820,2019,11,캠핑장/펜션,0,18716
1821,2019,11,기타숙박,0,39723394
1822,2019,11,여행업,0,646333
1823,2019,11,육상운송,0,1819613
1824,2019,11,수상운송,0,45701
1825,2019,11,항공운송,0,1540322
1826,2019,11,렌터카,0,821087
1827,2019,11,면세점,0,85093208
1828,2019,11,관광기념품,0,10810783
1829,2019,11,레저용품쇼핑,0,6683970
1830,2019,11,대형쇼핑몰,0,106902693
1831,2019,11,카지노,0,34109919
1832,2019,11,관광유원시설,0,344591
1833,2019,11,골프장,0,865755
1834,2019,11,스키장,0,70
1835,2019,11,기타레저,0,22738
1836,2019,11,문화서비스,0,918788
1837,2019,11,식음료,0,64954430
1838,2019,12,호텔,0,123959572
1839,2019,12,콘도,0,5365150
1840,2019,12,캠핑장/펜션,0,26035
1841,2019,12,기타숙박,0,39815586
1842,2019,12,여행업,0,856769
1843,2019,12,육상운송,0,1732592
1844,2019,12,수상운송,0,41026
1845,2019,12,항공운송,0,1497848
1846,2019,12,렌터카,0,908053
1847,2019,12,면세점,0,87119117
1848,2019,12,관광기념품,0,10262404
1849,2019,12,레저용품쇼핑,0,7791085
1850,2019,12,대형쇼핑몰,0,121293287
1851,2019,12,카지노,0,39098818
1852,2019,12,관광유원시설,0,356797
1853,2019,12,골프장,0,482827
1854,2019,12,스키장,0,27065
1855,2019,12,기타레저,0,28518
1856,2019,12,문화서비스,0,845954
1857,2019,12,식음료,0,64761053
1858,2020,1,호텔,0,99620441
1859,2020,1,콘도,0,4986918
1860,2020,1,캠핑장/펜션,0,15262
1861,2020,1,기타숙박,0,31337112
1862,2020,1,여행업,0,584180
1863,2020,1,육상운송,0,1420662
1864,2020,1,수상운송,0,32037
1865,2020,1,항공운송,0,1508901
1866,2020,1,렌터카,0,759638
1867,2020,1,면세점,0,66070381
1868,2020,1,관광기념품,0,9849999
1869,2020,1,레저용품쇼핑,0,6122576
1870,2020,1,대형쇼핑몰,0,103287172
1871,2020,1,카지노,0,39237496
1872,2020,1,관광유원시설,0,306993
1873,2020,1,골프장,0,441116
1874,2020,1,스키장,0,36587
1875,2020,1,기타레저,0,86027
1876,2020,1,문화서비스,0,721437
1877,2020,1,식음료,0,54799095
1878,2020,2,호텔,0,57129269
1879,2020,2,콘도,0,1431520
1880,2020,2,캠핑장/펜션,0,7492
1881,2020,2,기타숙박,0,18925805
1882,2020,2,여행업,0,317692
1883,2020,2,육상운송,0,792083
1884,2020,2,수상운송,0,19399
1885,2020,2,항공운송,0,1215445
1886,2020,2,렌터카,0,573681
1887,2020,2,면세점,0,33949939
1888,2020,2,관광기념품,0,5367416
1889,2020,2,레저용품쇼핑,0,3290630
1890,2020,2,대형쇼핑몰,0,41592549
1891,2020,2,카지노,0,29412408
1892,2020,2,관광유원시설,0,141062
1893,2020,2,골프장,0,356526
1894,2020,2,스키장,0,13679
1895,2020,2,기타레저,0,20049
1896,2020,2,문화서비스,0,530892
1897,2020,2,식음료,0,32546911
1898,2020,3,호텔,0,10894287
1899,2020,3,콘도,0,666316
1900,2020,3,캠핑장/펜션,0,5356
1901,2020,3,기타숙박,0,5912290
1902,2020,3,여행업,0,117479
1903,2020,3,육상운송,0,105548
1904,2020,3,수상운송,0,6594
1905,2020,3,항공운송,0,327902
1906,2020,3,렌터카,0,132853
1907,2020,3,면세점,0,5380683
1908,2020,3,관광기념품,0,90584
1909,2020,3,레저용품쇼핑,0,806782
1910,2020,3,대형쇼핑몰,0,11718889
1911,2020,3,카지노,0,4466830
1912,2020,3,관광유원시설,0,25329
1913,2020,3,골프장,0,479097
1914,2020,3,스키장,0,224
1915,2020,3,기타레저,0,672
1916,2020,3,문화서비스,0,58961
1917,2020,3,식음료,0,10425676
1918,2020,4,호텔,0,6859131
1919,2020,4,콘도,0,625516
1920,2020,4,캠핑장/펜션,0,15213
1921,2020,4,기타숙박,0,3700676
1922,2020,4,여행업,0,1232637
1923,2020,4,육상운송,0,113747
1924,2020,4,수상운송,0,3983
1925,2020,4,항공운송,0,103689
1926,2020,4,렌터카,0,101587
1927,2020,4,면세점,0,2009456
1928,2020,4,관광기념품,0,57804
1929,2020,4,레저용품쇼핑,0,937517
1930,2020,4,대형쇼핑몰,0,14417406
1931,2020,4,카지노,0,84850
1932,2020,4,관광유원시설,0,54999
1933,2020,4,골프장,0,733468
1934,2020,4,스키장,0,0
1935,2020,4,기타레저,0,910
1936,2020,4,문화서비스,0,44754
1937,2020,4,식음료,0,10041322
1938,2020,5,호텔,0,10391743
1939,2020,5,콘도,0,1350734
1940,2020,5,캠핑장/펜션,0,18761
1941,2020,5,기타숙박,0,5457951
1942,2020,5,여행업,0,750112
1943,2020,5,육상운송,0,229639
1944,2020,5,수상운송,0,9517
1945,2020,5,항공운송,0,240938
1946,2020,5,렌터카,0,135755
1947,2020,5,면세점,0,3696746
1948,2020,5,관광기념품,0,128914
1949,2020,5,레저용품쇼핑,0,1257004
1950,2020,5,대형쇼핑몰,0,17757133
1951,2020,5,카지노,0,1839245
1952,2020,5,관광유원시설,0,74034
1953,2020,5,골프장,0,887739
1954,2020,5,스키장,0,0
1955,2020,5,기타레저,0,2941
1956,2020,5,문화서비스,0,75041
1957,2020,5,식음료,0,14136143
1958,2020,6,호텔,0,11296430
1959,2020,6,콘도,0,1538182
1960,2020,6,캠핑장/펜션,0,26953
1961,2020,6,기타숙박,0,6098835
1962,2020,6,여행업,0,1071839
1963,2020,6,육상운송,0,284867
1964,2020,6,수상운송,0,11099
1965,2020,6,항공운송,0,339470
1966,2020,6,렌터카,0,200253
1967,2020,6,면세점,0,4116513
1968,2020,6,관광기념품,0,184771
1969,2020,6,레저용품쇼핑,0,1145544
1970,2020,6,대형쇼핑몰,0,18309698
1971,2020,6,카지노,0,2570587
1972,2020,6,관광유원시설,0,68885
1973,2020,6,골프장,0,938307
1974,2020,6,스키장,0,446
1975,2020,6,기타레저,0,13075
1976,2020,6,문화서비스,0,100455
1977,2020,6,식음료,0,16281855
1978,2020,7,호텔,0,17169793
1979,2020,7,콘도,0,2593710
1980,2020,7,캠핑장/펜션,0,15495
1981,2020,7,기타숙박,0,9490825
1982,2020,7,여행업,0,1157527
1983,2020,7,육상운송,0,361019
1984,2020,7,수상운송,0,24962
1985,2020,7,항공운송,0,405483
1986,2020,7,렌터카,0,327020
1987,2020,7,면세점,0,3964069
1988,2020,7,관광기념품,0,236583
1989,2020,7,레저용품쇼핑,0,1342344
1990,2020,7,대형쇼핑몰,0,19179197
1991,2020,7,카지노,0,1609550
1992,2020,7,관광유원시설,0,117995
1993,2020,7,골프장,0,933617
1994,2020,7,스키장,0,135
1995,2020,7,기타레저,0,32401
1996,2020,7,문화서비스,0,137052
1997,2020,7,식음료,0,19268267
1998,2020,8,호텔,0,24461615
1999,2020,8,콘도,0,3137589
2000,2020,8,캠핑장/펜션,0,9731
2001,2020,8,기타숙박,0,13348010
2002,2020,8,여행업,0,885252
2003,2020,8,육상운송,0,223563
2004,2020,8,수상운송,0,15769
2005,2020,8,항공운송,0,327036
2006,2020,8,렌터카,0,253423
2007,2020,8,면세점,0,3320368
2008,2020,8,관광기념품,0,166221
2009,2020,8,레저용품쇼핑,0,1114287
2010,2020,8,대형쇼핑몰,0,19461464
2011,2020,8,카지노,0,1775080
2012,2020,8,관광유원시설,0,65021
2013,2020,8,골프장,0,980973
2014,2020,8,스키장,0,0
2015,2020,8,기타레저,0,53589
2016,2020,8,문화서비스,0,97689
2017,2020,8,식음료,0,16513833
2018,2020,9,호텔,0,15777405
2019,2020,9,콘도,0,1938357
2020,2020,9,캠핑장/펜션,0,9224
2021,2020,9,기타숙박,0,9150610
2022,2020,9,여행업,0,514456
2023,2020,9,육상운송,0,171809
2024,2020,9,수상운송,0,6872
2025,2020,9,항공운송,0,341583
2026,2020,9,렌터카,0,216213
2027,2020,9,면세점,0,1880656
2028,2020,9,관광기념품,0,187425
2029,2020,9,레저용품쇼핑,0,1070620
2030,2020,9,대형쇼핑몰,0,19019608
2031,2020,9,카지노,0,1444800
2032,2020,9,관광유원시설,0,49611
2033,2020,9,골프장,0,1072792
2034,2020,9,스키장,0,375
2035,2020,9,기타레저,0,33495
2036,2020,9,문화서비스,0,71903
2037,2020,9,식음료,0,14219790
2038,2020,10,호텔,0,19721228
2039,2020,10,콘도,0,2534457
2040,2020,10,캠핑장/펜션,0,10165
2041,2020,10,기타숙박,0,10609754
2042,2020,10,여행업,0,598505
2043,2020,10,육상운송,0,277681
2044,2020,10,수상운송,0,14873
2045,2020,10,항공운송,0,240489
2046,2020,10,렌터카,0,224386
2047,2020,10,면세점,0,2223382
2048,2020,10,관광기념품,0,178814
2049,2020,10,레저용품쇼핑,0,1460993
2050,2020,10,대형쇼핑몰,0,22497074
2051,2020,10,카지노,0,1786600
2052,2020,10,관광유원시설,0,96700
2053,2020,10,골프장,0,1235578
2054,2020,10,스키장,0,593
2055,2020,10,기타레저,0,23790
2056,2020,10,문화서비스,0,136250
2057,2020,10,식음료,0,19781451
2058,2020,11,호텔,0,20176447
2059,2020,11,콘도,0,2626649
2060,2020,11,캠핑장/펜션,0,4941
2061,2020,11,기타숙박,0,10583658
2062,2020,11,여행업,0,55591
2063,2020,11,육상운송,0,291406
2064,2020,11,수상운송,0,13265
2065,2020,11,항공운송,0,246127
2066,2020,11,렌터카,0,257732
2067,2020,11,면세점,0,1507316
2068,2020,11,관광기념품,0,176726
2069,2020,11,레저용품쇼핑,0,1375935
2070,2020,11,대형쇼핑몰,0,20874131
2071,2020,11,카지노,0,968160
2072,2020,11,관광유원시설,0,78379
2073,2020,11,골프장,0,893962
2074,2020,11,스키장,0,516
2075,2020,11,기타레저,0,4122
2076,2020,11,문화서비스,0,117167
2077,2020,11,식음료,0,17964041
2078,2020,12,호텔,0,17507750
2079,2020,12,콘도,0,2075446
2080,2020,12,캠핑장/펜션,0,5848
2081,2020,12,기타숙박,0,9712788
2082,2020,12,여행업,0,70050
2083,2020,12,육상운송,0,139382
2084,2020,12,수상운송,0,7327
2085,2020,12,항공운송,0,282982
2086,2020,12,렌터카,0,252133
2087,2020,12,면세점,0,1755646
2088,2020,12,관광기념품,0,168140
2089,2020,12,레저용품쇼핑,0,911469
2090,2020,12,대형쇼핑몰,0,23274281
2091,2020,12,카지노,0,95400
2092,2020,12,관광유원시설,0,31100
2093,2020,12,골프장,0,431817
2094,2020,12,스키장,0,2493
2095,2020,12,기타레저,0,21495
2096,2020,12,문화서비스,0,53876
2097,2020,12,식음료,0,12635659
2098,2021,1,호텔,0,14380521
2099,2021,1,콘도,0,1568096
2100,2021,1,캠핑장/펜션,0,13559
2101,2021,1,기타숙박,0,7706551
2102,2021,1,여행업,0,46430
2103,2021,1,육상운송,0,110398
2104,2021,1,수상운송,0,3175
2105,2021,1,항공운송,0,166796
2106,2021,1,렌터카,0,139723
2107,2021,1,면세점,0,1643537
2108,2021,1,관광기념품,0,151408
2109,2021,1,레저용품쇼핑,0,705524
2110,2021,1,대형쇼핑몰,0,18451580
2111,2021,1,카지노,0,425250
2112,2021,1,관광유원시설,0,26074
2113,2021,1,골프장,0,238797
2114,2021,1,스키장,0,1791
2115,2021,1,기타레저,0,5290
2116,2021,1,문화서비스,0,47166
2117,2021,1,식음료,0,9905542
2118,2021,2,호텔,0,15498117
2119,2021,2,콘도,0,2664600
2120,2021,2,캠핑장/펜션,0,11250
2121,2021,2,기타숙박,0,8637026
2122,2021,2,여행업,0,77965
2123,2021,2,육상운송,0,172834
2124,2021,2,수상운송,0,9646
2125,2021,2,항공운송,0,134994
2126,2021,2,렌터카,0,204016
2127,2021,2,면세점,0,696829
2128,2021,2,관광기념품,0,135642
2129,2021,2,레저용품쇼핑,0,729976
2130,2021,2,대형쇼핑몰,0,14223894
2131,2021,2,카지노,0,440520
2132,2021,2,관광유원시설,0,47730
2133,2021,2,골프장,0,379001
2134,2021,2,스키장,0,10632
2135,2021,2,기타레저,0,20969
2136,2021,2,문화서비스,0,74847
2137,2021,2,식음료,0,10892954
2138,2021,3,호텔,0,17720560
2139,2021,3,콘도,0,2502463
2140,2021,3,캠핑장/펜션,0,15550
2141,2021,3,기타숙박,0,10556260
2142,2021,3,여행업,0,83755
2143,2021,3,육상운송,0,247953
2144,2021,3,수상운송,0,12813
2145,2021,3,항공운송,0,149416
2146,2021,3,렌터카,0,300307
2147,2021,3,면세점,0,801715
2148,2021,3,관광기념품,0,177521
2149,2021,3,레저용품쇼핑,0,1039755
2150,2021,3,대형쇼핑몰,0,16731097
2151,2021,3,카지노,0,1049260
2152,2021,3,관광유원시설,0,98786
2153,2021,3,골프장,0,689462
2154,2021,3,스키장,0,0
2155,2021,3,기타레저,0,18280
2156,2021,3,문화서비스,0,155852
2157,2021,3,식음료,0,15118870
2158,2021,4,호텔,0,20107178
2159,2021,4,콘도,0,3340092
2160,2021,4,캠핑장/펜션,0,10817
2161,2021,4,기타숙박,0,11550507
2162,2021,4,여행업,0,125098
2163,2021,4,육상운송,0,312734
2164,2021,4,수상운송,0,20183
2165,2021,4,항공운송,0,130142
2166,2021,4,렌터카,0,287137
2167,2021,4,면세점,0,1204186
2168,2021,4,관광기념품,0,231142
2169,2021,4,레저용품쇼핑,0,1382106
2170,2021,4,대형쇼핑몰,0,20372432
2171,2021,4,카지노,0,1122930
2172,2021,4,관광유원시설,0,122010
2173,2021,4,골프장,0,1128979
2174,2021,4,스키장,0,0
2175,2021,4,기타레저,0,14292
2176,2021,4,문화서비스,0,173183
2177,2021,4,식음료,0,17750645
2178,2021,5,호텔,0,23780859
2179,2021,5,콘도,0,3769017
2180,2021,5,캠핑장/펜션,0,15561
2181,2021,5,기타숙박,0,13658524
2182,2021,5,여행업,0,121353
2183,2021,5,육상운송,0,458386
2184,2021,5,수상운송,0,22900
2185,2021,5,항공운송,0,176236
2186,2021,5,렌터카,0,333602
2187,2021,5,면세점,0,1410161
2188,2021,5,관광기념품,0,255536
2189,2021,5,레저용품쇼핑,0,1383112
2190,2021,5,대형쇼핑몰,0,22624021
2191,2021,5,카지노,0,2315650
2192,2021,5,관광유원시설,0,147451
2193,2021,5,골프장,0,1429045
2194,2021,5,스키장,0,132
2195,2021,5,기타레저,0,17329
2196,2021,5,문화서비스,0,205422
2197,2021,5,식음료,0,20318891
2198,2021,6,호텔,0,23074637
2199,2021,6,콘도,0,2463125
2200,2021,6,캠핑장/펜션,0,21117
2201,2021,6,기타숙박,0,13500098
2202,2021,6,여행업,0,131849
2203,2021,6,육상운송,0,313369
2204,2021,6,수상운송,0,26171
2205,2021,6,항공운송,0,258475
2206,2021,6,렌터카,0,370518
2207,2021,6,면세점,0,1728520
